[Thu Dec  5 04:11:02 2024] Host: mitsuishikaininnonotobukkukonpyuta.local | Execution time: 1232.24 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.487167 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.489916 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484458 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.485833 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482583 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.486208 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483750 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.491709 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.481917 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482458 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.478750 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483875 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.485625 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.485958 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483750 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483875 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482916 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.480541 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.485459 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.480250 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484500 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.488834 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.478792 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.488250 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.492250 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.485709 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482000 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.487666 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483709 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483667 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.481834 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482958 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.481208 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.481125 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.492792 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482875 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484542 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.487667 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.481958 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484667 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.489875 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483958 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484542 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.489167 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483375 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484333 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483625 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.490500 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.487500 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.480666 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.485625 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.486375 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.478541 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482292 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482542 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.485500 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.481459 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483416 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.477166 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.481250 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.481459 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.480750 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482625 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.488959 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.489375 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.481625 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.488583 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.487583 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.487084 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482750 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.485916 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483542 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.481458 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.480959 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484375 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.481958 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.480750 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.480875 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482375 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.491000 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.485959 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483291 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.488250 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.490084 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.488625 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.485333 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484833 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482041 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484250 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.481541 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482291 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482125 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.486625 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.489750 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.485417 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.489209 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484208 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.481708 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482458 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.485250 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.479291 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.481167 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.486209 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.481333 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.488209 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.487208 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.490083 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484792 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483125 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.485084 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.491958 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484041 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482292 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484833 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482916 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.479833 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.506333 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.478542 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484625 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482042 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.481333 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482292 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.486417 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.477917 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483500 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.480375 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.478416 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.477542 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.496583 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.481917 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.490208 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484042 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.489625 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.488250 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.487916 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.485250 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482875 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483625 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.485167 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484041 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483541 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483417 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.485875 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482458 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.490250 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.492375 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.490458 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.487958 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.488792 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484583 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484000 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.485000 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.486958 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.490875 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.490542 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.492166 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.492583 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484000 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.486750 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484583 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.487000 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.486916 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.486584 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.485417 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483291 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.494917 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482500 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.486375 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.481459 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.490917 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.489833 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483541 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484541 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484500 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.480500 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.481125 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482292 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483875 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.480667 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482125 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482084 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.489084 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.500041 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.492625 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.485000 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.489167 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.487708 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482041 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.485208 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483833 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.485791 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484292 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483667 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484417 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.492000 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.483167 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.487125 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.488083 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.484542 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482667 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482625 ms
[2025-11-27 14:40:41] Host: mitsuishikaininnonotobukkukonpyuta.local | Branch: part/wireSHUFFLE | Execution time:1.482584 ms
